ScheduleCD|TipoSchd|NombreLayout|ejecutable|ScheduleCDPred|FecIni|HorIni|HorMaxDura|UnidadFrecCD|Estado|ValorFrecuencia|ValorFrecuenciaAdic|Predecesores|FecCreaTS|LayoutCD|TipSchdCD
8354|FTP|VISOR_MSPEECH|Frame_FtpGet.py|0|04/08/2025|13:00:00|1|101|1|4|4||21/07/2025|2605|1
3278|RNTdt|IntAlt105|Frame_TransformaRN.py|3277|03/06/2021|06:00:00|2|101|1|1|1||03/06/2021|1893|3
623|FTP|DTDCTODV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1507|1
2891|SPTdt|AbonFotoALDM|Frame_EjecutaSP.py|0|24/03/2021|02:00:00|1|101|1|1|1|"SUBSCRIBER_DWH,RNTdt|CUSTOMER_DWH,RNTdt"|20/05/2021|246|5
1727|FLoad|SMFACT01|Frame_FLoad_TDT.py|0|14/04/2020|09:00:00|1|101|0|1|1||13/04/2020|1625|2
4579|FTP|VISTRAZABILIDAD|Frame_FtpGet.py|0|01/01/2022|06:30:00|1|101|1|1|1||03/04/2025|1973|1
7478|FTP|Dispo_4G_Ericsson|Frame_FtpGet.py|7477|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2450|1
7169|RNTdt|FB_TENTADOS_MOVIL|Frame_TransformaRN.py|7168|16/09/2024|08:00:00|1|101|1|1|1||04/10/2024|2378|3
217|FLoad|MOVEXATN|Frame_FLoad_TDT.py|216|30/10/2019|00:15:00|35|101|1|1|||12/11/2019|1380|2
7532|SPTdt|DSCTOVISOR|Frame_EjecutaSP.py|0|18/10/2024|10:00:00|1|101|0|1|1||18/10/2024|762|5
6727|FLoad|TraficoInternetFija|Frame_FLoad_TDT.py|0|22/01/2024|06:00:00|1|101|1|1|1||05/03/2024|2254|2
6722|SPTdt|SP_STPSVA_DSCTOS|Frame_EjecutaSP.py|0|12/02/2024|06:00:00|1|101|1|1|1|"SP_STP_GEN_FIJA_ALDM,SPTdt|SP_STP_PRO_FIJA_ALDM,SPTdt"|21/02/2024|576|5
5582|ExTdt|REPORCUT_1|Frame_Extractor.py|5581|11/01/2023|07:00:00|1|101|0|1|1||23/03/2023|703|7
756|FLoad|SCSLOCMT|Frame_FLoad_TDT.py|755|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1546|2
6506|SPTdt|SAPT_LoClaVal_STG|Frame_EjecutaSP.py|6505|14/12/2023|07:30:00|1|101|1|6|6||21/12/2023|533|5
2403|ExTdt|SalMonRe_101|Frame_Extractor.py|2402|29/09/2020|03:10:00|1|101|1|1|1||19/10/2020|438|7
7051|ExTdt|RTDEVANU|Frame_Extractor.py|7050|01/05/2021|14:00:00|1|102|1|10|10||06/06/2024|564|7
795|ExNz|RFACO003|Frame_Extractor_NZ.py|794|17/12/2019|16:00:00|2|102|0|2|02,06,16,19,24||16/01/2020|64|9
3206|ExTdt|PISUBSBJ|Frame_Extractor.py|3205|25/02/2021|08:00:00|1|101|1|1|1||19/05/2021|607|7
6392|RNTdt|NRTDMP_BUS_ORG|Frame_TransformaRN.py|6386|01/05/2022|00:00:00|1|103|0|1|1||05/12/2023|2206|3
5543|SPTdt|CONSEC01|Frame_EjecutaSP.py|0|17/01/2023|07:00:00|1|101|1|1|1||07/02/2023|401|5
8762|FTP|DANAPERUSMSHISTORY|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2667|1
7600|RNTdt|FB_SPRINKLR_MT|Frame_TransformaRN.py|7599|17/10/2022|06:00:00|1|101|1|1|1||05/12/2024|2486|3
6644|FTP|FB_KON_PHOENIX|Frame_FtpGet.py|0|24/01/2024|08:00:00|1|101|0|1|1||02/02/2024|2256|1
3250|FLoad|IntAlt094|Frame_FLoad_TDT.py|0|12/05/2021|05:00:00|2|101|1|1|1||25/05/2021|1887|2
5611|FLoad|DRH_AGENDADOR|Frame_FLoad_TDT.py|7596|10/04/2023|05:00:00|1|101|1|1|1||16/10/2024|2060|2
8497|RNTdt|MAESTRACONTFEEDWSP|Frame_TransformaRN.py|8496|12/06/2025|18:00:00|1|101|1|1|1||24/07/2025|2615|3
2575|SPTdt|DETBAJASMOV|Frame_EjecutaSP.py|2574|20/10/2020|08:00:00|1|101|1|1|1||26/05/2021|206|5
6219|FLoad|FB_KON_CAPTA_FIBRA|Frame_FLoad_TDT.py|6218|22/09/2023|08:00:00|1|101|1|1|1||22/10/2024|2173|2
6106|FLoad|FEED004|Frame_FLoad_TDT.py|6105|01/08/2023|05:00:00|1|101|1|1|1||02/08/2023|2133|2
6854|RNTdt|EXPV04QUEJ|Frame_TransformaRN.py|6853|22/03/2023|07:00:00|1|101|1|1|1||25/07/2024|2265|3
7216|FLoad|TRF_DIARIO_DATOS_CELDA_DETALLE|Frame_FLoad_TDT.py|0|15/07/2024|06:00:00|1|101|1|1|1||18/07/2024|2395|2
6445|FLoad|SAPT_ClasMovi|Frame_FLoad_TDT.py|6444|14/12/2023|04:00:00|1|101|1|1|1||21/12/2023|2219|2
792|ExNz|RFACO002|Frame_Extractor_NZ.py|791|17/12/2019|16:00:00|2|102|0|2|02,06,16,19,24||16/01/2020|63|9
8382|RegCal|RC_MIGVTA_CONSO_CAPL|Frame_EjecutaCalidad.py|7724|01/06/2025|02:00:00|1|101|1|1|1||27/06/2025|74|23
2458|FLoad|INTREC008|Frame_FLoad_TDT.py|0|13/11/2020|08:00:00|1|101|1|1|1||23/11/2020|1763|2
2147|ExTdt|CFM_CTN_FIN_001_CICLO_17|Frame_Extractor.py|0|31/08/2020|04:10:00|1|102|1|27|27|PREF_REP_CTN_FN,SPTdt|01/09/2020|427|7
7921|FLoad|DITO_AGR|Frame_FLoad_TDT.py|0|27/01/2025|04:00:00|1|101|1|1|1||28/01/2025|2562|2
2542|ExTdt|AGPICOMPNT|Frame_Extractor.py|2541|21/12/2020|02:00:00|1|104|1|1|1||29/01/2021|487|7
594|FLoad|CCSSCUMT|Frame_FLoad_TDT.py|593|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1499|2
7241|RNTdt|FUI_COM_TABCOM|Frame_TransformaRN.py|7240|01/07/2024|01:00:00|2|101|1|1|1||18/11/2024|2406|3
2974|SPTdt|CDFTPNOAG|Frame_EjecutaSP.py|2973|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|252|5
8811|ExTdt|EXTDT_OUT_PORTA_ROJO_30D_2|Frame_Extractor.py|7807|13/01/2025|07:00:00|1|101|1|1|1||25/07/2025|1206|7
4767|FLoad|CCDF_RVTAAGENS|Frame_FLoad_TDT.py|4766|06/12/2021|00:30:00|1|102|1|7|07||24/05/2022|1905|2
6068|RNTdt|CHIP002|Frame_TransformaRN.py|6067|18/07/2023|05:00:00|1|101|1|1|1||20/07/2023|2122|3
2592|ExTdt|CAPLMT17|Frame_Extractor.py|2589|18/02/2021|07:30:00|1|102|0|18|18||17/02/2021|527|7
8017|FLoad|CCREPRELEGAL_SUNAT|Frame_FLoad_TDT.py|8016|11/02/2025|06:00:00|1|104|1|4|4,5,6||21/02/2025|2555|2
22|ExIfx|REF_TIPREQ|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22374|8
6847|RNTdt|FB_SPRINKLR|Frame_TransformaRN.py|6846|08/11/2023|06:00:00|1|101|1|1|1||28/11/2024|2308|3
5215|FLoad|DMC_INPOFECO|Frame_FLoad_TDT.py|5214|25/09/2022|06:00:00|1|101|1|1|1||12/10/2022|2020|2
8160|RNTdt|FB_UPSELL_FIBRA|Frame_TransformaRN.py|8159|13/03/2025|08:00:00|5|101|1|1|1||13/03/2025|2577|3
146|FLoad|MOVPRSRV|Frame_FLoad_TDT.py|145|30/10/2019|00:15:00|5|101|1|1|||12/11/2019|1386|2
2392|ExGst|GT04S_MAE_SPE|Frame_Extract_Informix_Gestel.py|0|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|22445|13
2588|ExTdt|ALDM_DOBLE_BA|Frame_Extractor.py|0|12/02/2021|08:00:00|1|101|1|1|1|PREF_REP_DO_BA,SPTdt|15/02/2021|524|7
8572|RNTdt|DANAEMPCONV|Frame_TransformaRN.py|8571|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2622|3
7503|FTP|KPI_TODO_RED|Frame_FtpGet.py|0|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2453|1
2540|ExTdt|AGPIPRODCM|Frame_Extractor.py|2539|21/12/2020|01:00:00|1|104|1|1|1||29/01/2021|490|7
8285|FTP|WEBFACO_DATOS|Frame_FtpGet.py|8163|05/03/2025|07:22:00|3|101|1|30|30||14/04/2025|2579|1
2205|ExTdt|RePrCAbE_101|Frame_Extractor.py|2201|28/08/2020|04:00:00|1|101|0|1|1||14/09/2020|434|7
2893|FLoad|RTBONOALTA|Frame_FLoad_TDT.py|2892|22/04/2021|04:00:00|1|101|1|1|1||25/05/2021|1829|2
7758|FLoad|FB_GSS_CAPTA_FIJA_INT|Frame_FLoad_TDT.py|7757|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2533|2
7192|RNTdt|FB_GSS_RETENCIONES_APC_MT|Frame_TransformaRN.py|7191|08/05/2024|08:00:00|1|101|1|1|1||20/01/2025|2387|3
2876|FLoad|INVOICE|Frame_FLoad_TDT.py|0|23/04/2021|02:00:00|1|101|1|1|1||23/04/2021|1837|2
5961|RNTdt|SASMDACP|Frame_TransformaRN.py|5960|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|2098|3
7765|RNTdt|FB_GSS_FIBRA_OUT_INT|Frame_TransformaRN.py|7764|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2535|3
248|ExTdt|CANAL000_253|Frame_Extractor.py|27|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|136|7
7369|RNTdt|GENESYS_CATALOGO_ARBOL_IVR|Frame_TransformaRN.py|7368|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2433|3
8566|RNTdt|DANACONTSMSH|Frame_TransformaRN.py|8565|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2647|3
615|FLoad|DPDTCPDV|Frame_FLoad_TDT.py|614|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1163|2
836|FLoad|SALES_SERVICE_CHANNEL|Frame_FLoad_TDT.py|0|30/01/2020|06:30:00|1|101|1|1|1||03/02/2020|1578|2
6189|RNTdt|MovLogDeY|Frame_TransformaRN.py|6188|13/05/2025|11:00:00|1|101|1|1|1||28/05/2025|2160|3
3015|ExTdt|CDFEQAGSTRT|Frame_Extractor.py|3014|12/05/2021|09:00:00|1|101|1|1|1||13/12/2021|580|7
728|FTP|PSPQPSMT|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1539|1
4895|FLoad|TRAFTAS|Frame_FLoad_TDT.py|4894|01/01/2022|00:05:00|1|103|1|1|1||21/07/2022|2003|2
6678|FLoad|RECLROBOT|Frame_FLoad_TDT.py|0|22/03/2023|07:00:00|1|101|1|1|1||25/07/2024|2259|2
7087|RNTdt|ALDM_PAYMENT_CATEGORY|Frame_TransformaRN.py|7086|01/01/2024|05:00:00|1|101|1|1|1||25/06/2024|2372|3
6960|RNTdt|Chat001|Frame_TransformaRN.py|0|16/05/2024|06:00:00|1|101|1|1|1||21/05/2024|2323|3
6721|ExTdt|BAJA_DTH|Frame_Extractor.py|6720|07/12/2023|08:00:00|1|102|1|1|05||21/02/2024|776|7
7168|FLoad|FB_TENTADOS_MOVIL|Frame_FLoad_TDT.py|7167|16/09/2024|08:00:00|1|101|1|1|1||04/10/2024|2378|2
5377|SPTdt|BM_REPOSIPTEL_MIGRA|Frame_EjecutaSP.py|4976|01/01/2022|07:00:00|1|101|1|1|1||03/04/2025|398|5
7482|FTP|Dispo_3G_Ericsson|Frame_FtpGet.py|7481|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2447|1
8718|FLoad|DANAONLOPEMAHST|Frame_FLoad_TDT.py|8717|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2630|2
6748|RNTdt|DICCIONARIO_ALDM_LAYOUT|Frame_TransformaRN.py|6747|01/05/2022|10:00:00|1|101|1|1|1||07/03/2024|2278|3
2389|ExGst|GT17_LC|Frame_Extract_Informix_Gestel.py|0|01/07/2020|02:00:00|1|101|0|1|1||15/10/2020|22444|13
7771|RNTdt|FB_GSS_CAPTA_FIBRA_OUT_INT|Frame_TransformaRN.py|7770|20/10/2024|16:00:00|1|101|1|1|1||22/01/2025|2537|3
6954|RNTdt|RT_MOVIL_APC|Frame_TransformaRN.py|6953|08/05/2024|08:00:00|1|101|1|1|1||28/05/2024|2315|3
259|ExTdt|CONTACTO_251|Frame_Extractor.py|165|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|143|7
1955|FLoad|CABFTEBB|Frame_FLoad_TDT.py|1954|10/07/2020|00:30:00|1|101|1|1|1||18/07/2020|1670|2
337|ExTdt|REOFECAR_251|Frame_Extractor.py|84|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|179|7
7785|SPTdt|SP_FUNNELMT_CONSOLIDADO_OUT|Frame_EjecutaSP.py|0|01/01/2025|05:00:00|2|101|1|1|1|"SP_FEEDBACK_D,SPTdt|SP_FUNNELMT_MSIMPLE_CARGA,SPTdt"|25/03/2025|871|5
670|RNTdt|PEPTBLDV|Frame_TransformaRN.py|669|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1521|3
921|ExIfx|MOV_TRANSEXT|Frame_Extract_Informix_Nativo.py|0|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|22386|8
7167|FTP|FB_TENTADOS_MOVIL|Frame_FtpGet.py|0|16/09/2024|08:00:00|1|101|1|1|1||04/10/2024|2378|1
2416|ExTdt|CFM_FINAN_BR_ACU_17|Frame_Extractor.py|0|21/10/2020|08:10:00|1|102|1|18|18|PREF_REP_FN_BR1,SPTdt|05/11/2020|444|7
6941|ExTdt|MPLAY_VIDEO_AUDIENCIA|Frame_Extractor.py|6899|14/05/2024|07:00:00|1|101|1|1|1||15/05/2024|825|7
7703|RNTdt|UNIF_FRAUDE_7H|Frame_TransformaRN.py|7702|25/11/2024|08:00:00|1|101|1|1|1||26/11/2024|2518|3
3350|ExTdt|ALDM_DOBLE_BA_D|Frame_Extractor.py|0|21/06/2021|15:00:00|1|101|1|1|1|PREF_REP_DO_BA,SPTdt|05/07/2021|633|7
2353|ExGst|GT18_CAJA|Frame_Extract_Informix_Gestel.py|0|13/10/2020|01:30:00|1|101|0|1|1||13/10/2020|22439|13
8376|RegCal|RC_MIGVTA_BASE|Frame_EjecutaCalidad.py|7591|01/06/2025|02:00:00|1|101|1|1|1||27/06/2025|78|23
7961|ExTdt|LIMP_SEIS_DIEZ_CD|Frame_Extractor.py|7957|23/01/2025|09:00:00|1|101|1|1|1||18/07/2025|1029|7
7229|ExTdt|CMP_CONSOPORT|Frame_Extractor.py|0|06/10/2023|04:00:00|1|101|1|1|1||31/07/2024|858|7
142|ExIfx|MOV_NOTADEB|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|2|101|1|1|||12/11/2019|22347|8
6615|FLoad|REPDTAIL|Frame_FLoad_TDT.py|0|09/01/2024|03:00:00|1|101|1|1|1||17/01/2024|2243|2
8176|RNTdt|FB_SLS_CAPL_OUT|Frame_TransformaRN.py|8175|24/03/2025|09:00:00|1|101|1|1|1||24/03/2025|2583|3
8564|FTP|DANACONTSMSH|Frame_FtpGet.py|0|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2647|1
2873|FLoad|ATISR1_160B|Frame_FLoad_TDT.py|2872|30/03/2021|07:00:00|1|102|1|9|09,10,11,12,13||20/04/2022|1853|2
6177|RNTdt|FL_Transacciones_Prepago|Frame_TransformaRN.py|6176|11/09/2023|07:00:00|1|101|1|1|1||12/09/2023|2156|3
641|FTP|GCMCONDV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1515|1
7663|RNTdt|MOVAMDOCS_DA_ENTIDAD|Frame_TransformaRN.py|7662|14/08/2024|05:00:00|1|101|1|1|1||04/03/2025|2501|3
653|FTP|MAMOTIDV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1518|1
3359|SPTdt|CGSITPED06|Frame_EjecutaSP.py|3358|12/07/2021|06:00:00|1|101|1|1|1||14/07/2021|321|5
922|FLoad|TRANSEXT|Frame_FLoad_TDT.py|921|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|1619|2
2874|FTP|ATISR1_170B|Frame_FtpGet.py|0|30/03/2021|07:00:00|1|102|1|9|09,10,11,12,13||20/04/2022|1855|1
2522|FTP|SCCMCLMD|Frame_FtpGet.py|0|17/01/2021|00:01:00|1|104|0|2|2,3,4,5,6,7||15/01/2021|1801|1
7331|RNTdt|MOVAMDOCS_VARIABLE|Frame_TransformaRN.py|7330|14/08/2024|05:00:00|1|101|1|1|1||04/03/2025|2421|3
118|ExIfx|MOV_BITORDTRAB|Frame_Extract_Informix_Nativo.py|0|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|22326|8
7174|RNTdt|BENEFIJA|Frame_TransformaRN.py|7173|05/06/2024|08:00:00|1|101|0|1|1||10/07/2024|2379|3
4800|SPTdt|CCDF_VAL_GRNSUP|Frame_EjecutaSP.py|4799|06/12/2021|00:30:00|1|102|1|21|21||24/05/2022|301|5
8259|SPTdt|PLTTRAF|Frame_EjecutaSP.py|0|01/04/2025|10:00:00|15|102|1|3|03|"PLTTRAFSAL_M,SPTdt|PLTTRAFENT_M,SPTdt|PLTTRAFMOVIVOX_M,SPTdt"|02/04/2025|963|5
2599|RNTdt|MOV_PRESFACTESP|Frame_TransformaRN.py|2598|01/03/2021|03:00:00|1|101|1|1|1||03/03/2021|1809|3
8167|RNTdt|WEBFACO_FIJA|Frame_TransformaRN.py|8166|05/03/2025|07:22:00|3|101|1|30|30||14/04/2025|2580|3
551|FLoad|F1FACO03|Frame_FLoad_TDT.py|550|17/12/2019|16:00:00|2|102|1|2|02,06,16,19,24||01/01/2020|1488|2
5981|FLoad|SASMDSCP|Frame_FLoad_TDT.py|0|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|2105|2
6703|ExTdt|SIR06EXT2|Frame_Extractor.py|6702|21/02/2024|07:00:00|1|102|0|1|05||25/07/2024|775|7
8256|SPTdt|PLTTRAFSAL_M|Frame_EjecutaSP.py|0|01/04/2025|09:00:00|3|102|1|3|03|PLTTRAFSAL,SPTdt|02/04/2025|960|5
8248|ExTdt|POSTPAGO_PORTOUT|Frame_Extractor.py|8247|03/03/2025|00:15:00|1|101|1|1|1||31/03/2025|1081|7
7955|RNTdt|FB_SPRINKLR_CARIBU|Frame_TransformaRN.py|7954|23/01/2025|09:00:00|1|101|1|1|1||30/01/2025|2564|3
1901|FLoad|CTBLQSTD|Frame_FLoad_TDT.py|1900|25/05/2020|06:00:00|1|101|1|1|1||22/06/2020|1665|2
8722|RNTdt|DANAOTPCONV|Frame_TransformaRN.py|8721|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2631|3
7024|RNTdt|COBRANZASLBM|Frame_TransformaRN.py|7023|05/06/2024|09:00:00|4|102|1|5|05||05/06/2024|2337|3
6377|FTP|ONBASE_ELIM_REC|Frame_FtpGet.py|0|21/11/2023|08:00:00|1|101|1|1|1||09/05/2024|2204|1
8100|FLoad|FB_SLS_PORT_MAREA_AZUL_OUT|Frame_FLoad_TDT.py|8099|20/10/2024|08:00:00|1|101|0|1|1||25/02/2025|2567|2
2672|FLoad|ALIADOAGENTE|Frame_FLoad_TDT.py|2671|03/02/2021|01:00:00|1|101|1|1|1||08/04/2021|1813|2
7360|RNTdt|GENESYS_CATALOGO_LISTA_CABINAS|Frame_TransformaRN.py|7359|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2430|3
6372|RNTdt|PHOENIX_ASISTIDOS|Frame_TransformaRN.py|6371|08/11/2023|08:00:00|1|101|1|1|1||21/10/2024|2201|3
8408|ExTdt|BONOTRE_UC_DC_RED|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1120|7
564|FLoad|ASTABLDV|Frame_FLoad_TDT.py|563|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1491|2
7734|SPTdt|SP_FUNNELMT_MSIMPLE_CARGA|Frame_EjecutaSP.py|0|01/01/2025|05:00:00|2|101|1|1|1||25/03/2025|863|5
2979|SPTdt|CDFNETAGRES|Frame_EjecutaSP.py|2978|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|255|5
7354|RNTdt|GENESYS_CATALOGO_PLATAFORMA|Frame_TransformaRN.py|7353|12/03/2024|05:00:00|1|101|1|1|1||13/09/2024|2428|3
6646|RNTdt|FB_KON_PHOENIX|Frame_TransformaRN.py|6645|24/01/2024|08:00:00|1|101|0|1|1||02/02/2024|2256|3
7036|FTP|RTCARTERAB2B|Frame_FtpGet.py|7035|01/05/2021|14:00:00|1|102|1|10|10||06/06/2024|1832|1
1764|FLoad|PEAGSPTT|Frame_FLoad_TDT.py|1763|23/04/2020|03:00:00|1|104|0|1|1||14/01/2022|1631|2
6203|FTP|FINAN_RESPUESTA_FTP|Frame_FtpGet.py|0|19/09/2023|09:00:00|1|101|1|1|1||20/09/2023|2167|1
7165|FLoad|FB_GSS_TENTADOS_FIJA|Frame_FLoad_TDT.py|7164|08/05/2024|08:00:00|1|101|1|1|1||03/07/2024|2328|2
7623|RNTdt|FB_CARIBU_TLA|Frame_TransformaRN.py|7622|22/10/2022|09:00:00|1|101|1|1|1||22/10/2024|2487|3
6394|RNTdt|NRTDMP_BUS_ORG_IDENT|Frame_TransformaRN.py|6393|01/05/2022|00:00:00|1|103|0|1|1||05/12/2023|2207|3
668|FTP|PEPTBLDV|Frame_FtpGet.py|0|13/03/2020|00:45:00|1|101|0|1|1||07/04/2022|1521|1
7952|FTP|FB_SPRINKLR_CARIBU|Frame_FtpGet.py|0|23/01/2025|09:00:00|1|101|1|1|1||30/01/2025|2564|1
6784|RNTdt|MAE_OLT|Frame_TransformaRN.py|6783|13/02/2024|00:00:00|1|101|1|1|1||22/04/2024|2293|3
6758|RNTdt|INTALT134|Frame_TransformaRN.py|6757|08/03/2022|06:30:00|1|101|1|1|1||25/03/2024|2281|3
7506|FTP|TT_UMTS_HXH|Frame_FtpGet.py|0|07/08/2024|06:50:00|1|101|1|1|1||23/09/2024|2459|1
3379|RNTdt|AURA_CDRS_MI_2|Frame_TransformaRN.py|3378|10/07/2021|04:30:00|1|101|1|1|1||09/08/2021|1934|3
6702|SPTdt|SIRCMS06EXT2|Frame_EjecutaSP.py|0|21/02/2024|07:00:00|1|101|1|1|1|"MOVRECLD,RNTdt | SIR06EXT2,SPTdt"|25/07/2024|573|5
3249|RNTdt|IntAlt093|Frame_TransformaRN.py|3248|12/05/2021|07:50:00|2|101|1|1|1||25/05/2021|1882|3
3427|SPTdt|CHRGEDEV|Frame_EjecutaSP.py|0|11/11/2021|06:00:00|1|104|1|2|2||11/11/2021|338|5
1761|ExTdt|PEDIDOSATIS|Frame_Extractor.py|1760|17/04/2020|08:00:00|1|101|0|1|1||22/04/2020|365|7
6398|RNTdt|NRTDMP_HGBST_ELM|Frame_TransformaRN.py|6397|01/05/2022|00:00:00|1|103|0|1|1||05/12/2023|2212|3
6765|FTP|MPLAY_VIDEO_USERS|Frame_FtpGet.py|0|12/03/2024|07:00:00|1|101|1|1|1||15/05/2024|2284|1
7950|SPTdt|SPTRAFICOMOVILB2B|Frame_EjecutaSP.py|7948|24/01/2024|12:00:00|2|102|1|5|5||29/01/2025|903|5
5941|SPTdt|SASCOHI|Frame_EjecutaSP.py|5940|01/06/2023|06:00:00|1|101|1|1|1||31/05/2023|447|5
1791|SPTdt|D_DPREF_D_OA|Frame_EjecutaSP.py|1790|14/05/2020|07:30:00|1|101|1|1|1||13/05/2020|95|5
8111|FTP|CDRAURAMI2|Frame_FtpGet.py|5739|01/10/2024|05:00:00|1|101|1|1|1||14/04/2025|2570|1
149|FLoad|MOVRECRC|Frame_FLoad_TDT.py|148|30/10/2019|00:15:00||101|1|1|||12/11/2019|1391|2
8164|FLoad|WEBFACO_DATOS|Frame_FLoad_TDT.py|8285|05/03/2025|07:22:00|3|101|1|30|30||14/04/2025|2579|2
3398|FLoad|CPDEUDAMT_T|Frame_FLoad_TDT.py|0|12/09/2021|20:00:00|1|104|0|1|1||10/09/2021|1939|2
6059|RNTdt|MAE_IP|Frame_TransformaRN.py|6058|06/07/2023|02:00:00|1|101|1|1|1||13/07/2023|2118|3
2991|SPTdt|CDSANOAGEX|Frame_EjecutaSP.py|2990|12/05/2021|09:00:00|1|102|1|2|02||13/12/2021|261|5
876|FLoad|ODS_ORDER|Frame_FLoad_TDT.py|0|17/02/2020|02:00:00|1|101|1|1|1||14/02/2020|1601|2
5641|FLoad|CTV001|Frame_FLoad_TDT.py|0|21/04/2023|06:00:00|1|101|0|1|1||25/04/2023|2071|2
8583|FLoad|DANAEMPOPEMAHST|Frame_FLoad_TDT.py|8582|17/07/2025|19:00:00|1|101|1|1|1||22/07/2025|2624|2
347|ExTdt|REPRCABE_252|Frame_Extractor.py|171|30/10/2019|00:15:00|1|101|1|1||"MOVBITEQ,RNTdt|MOVCPSRV,RNTdt"|12/11/2019|242|7
5191|SPTdt|RECVIRT|Frame_EjecutaSP.py|0|13/07/2022|06:00:00|1|101|1|1|1|SPRECARGASMPAY,SPTdt|28/03/2025|390|5
8023|FLoad|CCREPRELEGAL_WEBFACO|Frame_FLoad_TDT.py|8022|11/02/2025|06:00:00|1|104|1|4|4,5,6||21/02/2025|2550|2
8412|ExTdt|BONOTRE_UC_CQ|Frame_Extractor.py|7965|04/02/2025|08:00:00|2|104|1|2|2,3,4,5,6||02/08/2025|1121|7
7578|RNTdt|FB_TLA_CARIBU_REGULAR|Frame_TransformaRN.py|7577|16/09/2024|06:00:00|1|101|1|1|1||05/12/2024|2477|3
7700|RNTdt|UNIF_FRAUDE_15H|Frame_TransformaRN.py|7699|25/11/2024|15:30:00|1|101|1|1|1||26/11/2024|2519|3
6818|ExTdt|DTCANGRP23|Frame_Extractor.py|0|22/04/2024|08:30:00|1|101|1|1|1|DTCANSP,SPTdt|23/04/2024|806|7
909|ExIfx|MAE_PANAGON|Frame_Extract_Informix_Nativo.py|0|12/03/2020|00:15:00|1|101|1|1|1||12/03/2020|22382|8
7185|RNTdt|SASEMOPE|Frame_TransformaRN.py|7184|20/05/2024|04:00:00|1|101|1|1|1||10/07/2024|2383|3
8207|RNTdt|FUENTE_ACS|Frame_TransformaRN.py|8206|10/02/2025|08:00:00|1|101|0|1|1||27/03/2025|2588|3
2541|SPTdt|AGPICOMPNT|Frame_EjecutaSP.py|0|21/12/2020|02:00:00|1|104|1|1|1||29/01/2021|201|5
5555|FLoad|USRBI_CABINA_ACTUALIZADA|Frame_FLoad_TDT.py|5553|08/02/2023|09:00:00|1|101|1|1|1||15/05/2023|2042|2
8798|ExTdt|EXTDT_INTENCIONES_DIGITAL_2|Frame_Extractor.py|8001|10/02/2025|12:00:00|1|101|1|1|1||25/07/2025|1200|7
7134|SPTdt|SEG006_2|Frame_EjecutaSP.py|7130|27/06/2024|00:30:00|1|102|1|10|10||27/06/2024|676|5
2846|FLoad|ATISR1_05A|Frame_FLoad_TDT.py|2845|30/03/2021|07:00:00|1|102|1|27|27,28,29,30,31||20/04/2022|1847|2
303|ExTdt|RECSCOCA_252|Frame_Extractor.py|218|30/10/2019|00:15:00|1|101|1|1|||12/11/2019|205|7
